coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
b55ee27a-b310-47b7-ae6d-e8dd611f4dca,,,preservedspecimen,,vaccinium angustifolium,266172,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-24T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,8db0186686dfb52559c12b5f28df1adcd97650ef,7/24/2016,ericaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,vaccinium,,"{""lat"": 44.12179, ""lon"": -71.21355}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["fc37161d-a846-4d21-9570-e4dc42636543"],,,,,17413026-2c0b-4579-a5f6-5870dbae3c0c,ericales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\17413026-2c0b-4579-a5f6-5870dbae3c0c"],5666,781fd581-7b93-471e-a025-413e4bcd8491,vaccinium angustifolium,angustifolium,206,new hampshire,2882868,accepted,species,,b55ee27a-b310-47b7-ae6d-e8dd611f4dca,24-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; forest margin at 400 glen ledge road.  elev. 320 m  northern hardwood forest (acer-betula-fagus-tsuga). roadbank at forest edge.  plants dwarf, 0.3 m tall; common. fruits blue.  lat. 44.12179n  long. 71.21355w  datum: wgs84.",,
23d2ce8e-a3a4-47b1-9891-a62cbe2fe966,,,preservedspecimen,,diervilla lonicera,266174,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-25T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,9b5d7f29ad082fe23b227cc3e89a312e7e32e4b5,7/25/2016,diervillaceae,,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,diervilla,,"{""lat"": 44.0309, ""lon"": -71.26331}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["f44ca5c9-76e6-47b0-954e-dde7973c899a"],,,,,78da984a-37ad-4069-9ce9-0123fd4da915,dipsacales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\78da984a-37ad-4069-9ce9-0123fd4da915"],5577,781fd581-7b93-471e-a025-413e4bcd8491,diervilla lonicera,lonicera,207,new hampshire,2888711,accepted,species,,23d2ce8e-a3a4-47b1-9891-a62cbe2fe966,25-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; trail up bear mountain from bear notch road, near cliffs at summit of table mountain.  elev. 768 m  northern hardwood forest (acer-betula-fagus-tsuga). granite outcrops in partial sun.  shrub to 0.7 m tall; common.  lat. 44.03090n  long. 71.26331w  datum: wgs84.",,
c815284c-19b1-4c03-9e58-13a346df262f,,,preservedspecimen,,fagus grandifolia,266361,magnoliopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-07-20T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,61fe63f7870f7a39bb09a3de57746f6121f2fa38,7/20/2016,fagaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,fagus,,"{""lat"": 44.026496, ""lon"": -71.32276}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["3c9210cb-e296-401d-9555-c71b1501aedc"],,,,,1d2b4e60-3e3e-4274-8477-3f92bb8624b5,fagales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\1d2b4e60-3e3e-4274-8477-3f92bb8624b5"],3311,781fd581-7b93-471e-a025-413e4bcd8491,fagus grandifolia,grandifolia,202,new hampshire,2882274,accepted,species,,c815284c-19b1-4c03-9e58-13a346df262f,20-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road.  elev. 503 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.026496n  long. 71.32276w  datum: wgs84.",,
bbdc2b9b-2dc6-4000-9634-d5fa34c9e19c,,,preservedspecimen,,acer pensylvanicum,266366,magnoliopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-07-20T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,e2f1ab413f3e637ec08e3fcb0827e4a62388b77d,7/20/2016,sapindaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,acer,,"{""lat"": 44.02660500000001, ""lon"": -71.322865}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["204b5440-841f-485a-8466-6f3aabc8c718"],,,,,4987b984-fb55-443c-9b19-204155ae0306,sapindales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\4987b984-fb55-443c-9b19-204155ae0306"],3316,781fd581-7b93-471e-a025-413e4bcd8491,acer pensylvanicum,pensylvanicum,202,new hampshire,3189836,accepted,species,,bbdc2b9b-2dc6-4000-9634-d5fa34c9e19c,20-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road.  elev. 507 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.026605n  long. 71.322865w  datum: wgs84.",,
05a54341-9ef2-40c7-836b-940a0ebd0f83,,,preservedspecimen,,viburnum lantanoides,266398,magnoliopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-07-28T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,5d4c1355b219ff6c3a0325a4cd160533a0b0b3d7,7/28/2016,adoxaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,viburnum,,"{""lat"": 44.055042, ""lon"": -71.270279}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["6cf0a484-6e5e-45d1-97c4-14d7ba98ab1b"],,,,,4f622747-d287-40cc-9c55-32e26a72813e,dipsacales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\4f622747-d287-40cc-9c55-32e26a72813e"],3352,781fd581-7b93-471e-a025-413e4bcd8491,viburnum lantanoides,lantanoides,210,new hampshire,2888601,accepted,species,,05a54341-9ef2-40c7-836b-940a0ebd0f83,28-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road.  elev. 345 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.055042n  long. 71.270279w  datum: wgs84.",,
d5e7c2d3-d385-4d50-86ac-597c4640f93b,,,preservedspecimen,,acer pensylvanicum,266402,magnoliopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-07-28T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,bd87463b9f475450d1e64554adde8869b85df013,7/28/2016,sapindaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,acer,,"{""lat"": 44.035348, ""lon"": -71.277022}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["4a0d3da7-c422-4714-b1df-e9cecc4df073"],,,,,ec617544-cbcd-40bb-adc4-662384296f3e,sapindales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\ec617544-cbcd-40bb-adc4-662384296f3e"],3356,781fd581-7b93-471e-a025-413e4bcd8491,acer pensylvanicum,pensylvanicum,210,new hampshire,3189836,accepted,species,,d5e7c2d3-d385-4d50-86ac-597c4640f93b,28-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road; up louisville brook.  elev. 467 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.035348n  long. 71.277022w  datum: wgs84.",,
5f85e2a3-8233-4ef2-8351-2e5cabd1a319,,,preservedspecimen,,cornus alternifolia,266418,magnoliopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-08-02T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,36409e24e6e4b03bca3dac4af2edef19f6f60ed0,8/2/2016,cornaceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""dwc_order_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonremarks_added"", ""dwc_taxonomicstatus_added"", ""dwc_class_added"", ""taxon_match_failed""]",,cornus,,"{""lat"": 44.035411, ""lon"": -71.276973}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["372bb1ec-c426-4891-9bed-0b38873db6e6"],,,,,edf2cbd3-3b7c-4926-a410-d1f63ebae9df,cornales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\edf2cbd3-3b7c-4926-a410-d1f63ebae9df"],3372,781fd581-7b93-471e-a025-413e4bcd8491,cornus alternifolia,alternifolia,215,new hampshire,8087096,doubtful,species,,5f85e2a3-8233-4ef2-8351-2e5cabd1a319,2-Aug-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road; up louisville brook.  elev. 485 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.035411n  long. 71.276973w  datum: wgs84.",,
5bffcb87-ac95-444a-a32e-ead1fe38d1c9,,,preservedspecimen,,amelanchier bartramiana,266429,magnoliopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-08-03T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,a9f886ca4b4833ce54143fd3243dc47abf2b48b9,8/3/2016,rosaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,amelanchier,,"{""lat"": 44.055938, ""lon"": -71.269913}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["de20f001-f93f-453f-a0ac-c0f3a2ea2b39"],,,,,dc534b8b-1067-4b34-a4c5-9e8722bbf0c5,rosales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\dc534b8b-1067-4b34-a4c5-9e8722bbf0c5"],3392,781fd581-7b93-471e-a025-413e4bcd8491,amelanchier bartramiana,bartramiana,216,new hampshire,3024074,accepted,species,,5bffcb87-ac95-444a-a32e-ead1fe38d1c9,3-Aug-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road.  elev. 339 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.055938n  long. 71.269913w  datum: wgs84.",,
39e18910-118c-4732-aef8-9be5ed77bc24,,,preservedspecimen,,ilex verticillata,266437,magnoliopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-08-04T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,c61bfa4af49aa61729879684425c8317da38df86,8/4/2016,aquifoliaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,ilex,,"{""lat"": 44.00517, ""lon"": -71.27777}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["b1ab7401-c15d-46e8-9de9-6b5e62cb2ef6"],,,,,5975f344-b9f2-4b62-802b-9e619237fb3e,aquifoliales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\5975f344-b9f2-4b62-802b-9e619237fb3e"],3400,781fd581-7b93-471e-a025-413e4bcd8491,ilex verticillata,verticillata,217,new hampshire,5414267,accepted,species,,39e18910-118c-4732-aef8-9be5ed77bc24,4-Aug-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. rocky gorge.  elev. 365 m  northern hardwood forest (acer-betula-fagus-tsuga). trail along river.  shrub to 2 m tall.  lat. 44.00517  long. 71.27777w  datum: wgs84.",,
b4de7205-7982-4e36-a635-62ab2f38ec60,,,preservedspecimen,,hypericum ellipticum,p04715955,magnoliopsida,p,,,,,,north america,,united states,usa,,,2019-05-21T19:37:02.812233+00:00,0.072463768,,,,,,24c655c67445a3f285a8795445ee6a29ff3d475e,,hypericaceae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_country_replaced"", ""gbif_reference_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,hypericum,,"{""lat"": 44.0649, ""lon"": -71.3759}",,TRUE,TRUE,,,,,mnhn,,,plantae,,,,,,,,,,,"[""733f3f5d-5bb6-40d4-8400-48b8eaf7d751"", ""7d62a12c-ecd6-4da9-9488-bd8dce4a78a5""]",,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715955,malpighiales,tracheophyta,["616857b7-f952-44ef-9b6f-576dc1e65b51\\http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715955"],,616857b7-f952-44ef-9b6f-576dc1e65b51,hypericum ellipticum hook.,ellipticum,,new hampshire,3189485,accepted,species,,b4de7205-7982-4e36-a635-62ab2f38ec60,,base of white mountains,,
ba464b07-7457-44cb-9c3a-f13d63ba2d30,,,preservedspecimen,,picea,266373,pinopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-07-20T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.260869565,,,,,,ce1200dc7e09a7448dc63b559b3da07ce8f1749d,7/20/2016,pinaceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed""]",,picea,,"{""lat"": 44.027382, ""lon"": -71.323007}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["f37a6bb6-57f1-43ad-8b76-37bd739e763a"],,,,,b6f0e1b3-36aa-44da-bcdb-d093df22c375,pinales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\b6f0e1b3-36aa-44da-bcdb-d093df22c375"],3323,781fd581-7b93-471e-a025-413e4bcd8491,picea rubens,rubens,202,new hampshire,7487798,doubtful,genus,,ba464b07-7457-44cb-9c3a-f13d63ba2d30,20-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road.  elev. 513 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.027382n  long. 71.323007w  datum: wgs84.",,
31e3d4e5-430b-434a-892b-120f21e2bffc,,,preservedspecimen,,tsuga canadensis,266425,pinopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-07-29T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,331884af3c3780c5a322eabff460431dc58b6fda,7/29/2016,pinaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,tsuga,,"{""lat"": 44.056039, ""lon"": -71.270073}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["b3781c3f-a160-44d7-ac67-0d69b480c49a"],,,,,de4cc677-b623-422e-ab17-fe5601a7f10b,pinales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\de4cc677-b623-422e-ab17-fe5601a7f10b"],3379,781fd581-7b93-471e-a025-413e4bcd8491,tsuga canadensis,canadensis,211,new hampshire,2687182,accepted,species,,31e3d4e5-430b-434a-892b-120f21e2bffc,29-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road.  elev. 341 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.056039n  long. 71.270073w  datum: wgs84.",,
9b07e287-7c58-42f0-b4c5-6bfb9f48a92e,,,preservedspecimen,,abies balsamea,265887,pinopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-25T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,308961e7e22a39003fabf41aea55ffaae37dd893,7/25/2016,pinaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,abies,,"{""lat"": 44.026496, ""lon"": -71.32276}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["a4ecee21-779c-47ff-aa72-5911a218b3d8"],,,,,7d05bb41-3e02-400e-8ecc-c65f25ff2913,pinales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\7d05bb41-3e02-400e-8ecc-c65f25ff2913"],5502,781fd581-7b93-471e-a025-413e4bcd8491,abies balsamea,balsamea,207,new hampshire,2685383,accepted,species,,9b07e287-7c58-42f0-b4c5-6bfb9f48a92e,25-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; vicinity of bear mountain.  elev. 503 m  northern hardwood forest (acer-betula-fagus-tsuga). shade.   lat. 44.026496n  long. 71.32276w  datum: wgs84.",,
cda31e78-7e74-46b6-a5c5-9a634e995fd7,,,preservedspecimen,,picea,265961,pinopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-25T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.260869565,,,,,,400cbceac5a8f265bd4e8e622909c6c922f13683,7/25/2016,pinaceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed""]",,picea,,"{""lat"": 44.0309, ""lon"": -71.26331}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["0bcaa3d0-a89e-4550-b762-042a753741c8"],,,,,7d5803b8-ef57-4b6e-bcab-8b89c0e64b59,pinales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\7d5803b8-ef57-4b6e-bcab-8b89c0e64b59"],5584,781fd581-7b93-471e-a025-413e4bcd8491,picea rubens,rubens,207,new hampshire,7487798,doubtful,genus,,cda31e78-7e74-46b6-a5c5-9a634e995fd7,25-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; trail up bear mountain from bear notch road, near cliffs at summit of table mountain.  elev. 768 m  northern hardwood forest (acer-betula-fagus-tsuga). granite outcrops in partial sun.  tree to 4 m tall.  lat. 44.03090n  long. 71.26331w  datum: wgs84.",,
404f1004-af84-413b-b23e-2a213bcf4b1c,,,preservedspecimen,,picea,266410,pinopsida,,,,dimensions of biodiversity,,,north america,,united states,usa,carroll,2016-07-25T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.260869565,,,,,,7f7b78f98f80ca42c0caa556f059c4ee3a185878,7/25/2016,pinaceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed""]",,picea,,"{""lat"": 44.03547, ""lon"": -71.27624}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["0305decd-c153-4b9d-b10d-cf92d73aa8bb"],,,,,8c3e46f3-b63d-42ee-bb2e-bd7cbf4dd89a,pinales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\8c3e46f3-b63d-42ee-bb2e-bd7cbf4dd89a"],3364,781fd581-7b93-471e-a025-413e4bcd8491,picea rubens,rubens,207,new hampshire,7487798,doubtful,genus,,404f1004-af84-413b-b23e-2a213bcf4b1c,25july 2016,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett. bear notch road; up louisville brook.  elev. 492 m  northern hardwood forest (acer-betula-fagus-tsuga).   lat. 44.03547n  long. 71.27624w  datum: wgs84.",,
