coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
c05b74b5-82ac-4f49-b2ab-5996aa1c59f3,,,preservedspecimen,,cirsium vulgare,251122,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-15T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,6bcf8fd5d6f8c77c5c5ef1abaf79dfe2afb02d09,7/15/2015,asteraceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,cirsium,,"{""lat"": 37.3255, ""lon"": -80.5939}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["6354478d-e0a7-47a3-8b6b-1827edc17a8b"],,,,,257015c7-0931-4fc3-9034-e2430ede066a,asterales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\257015c7-0931-4fc3-9034-e2430ede066a"],337,781fd581-7b93-471e-a025-413e4bcd8491,cirsium vulgare,vulgare,196,virginia,7844334,accepted,species,,c05b74b5-82ac-4f49-b2ab-5996aa1c59f3,15-Jul-15,united states: virginia: giles county.  vicinity of mountain lake biological station; sr 613 below mountain lake hotel near intersection with highway 460.  elev. 640 m  roadside weed in full sun.   lat. 37.3255n  long. 80.5939w  datum: wgs84.,,
f2c3b0b3-82ea-4486-b66b-68cbfdf0f474,,,preservedspecimen,,solanum carolinense,251124,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-15T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,3bee90b2448790929cf989b678c10b12f9b4dd44,7/15/2015,solanaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed""]",,solanum,,"{""lat"": 37.3255, ""lon"": -80.594}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["9adf46e2-e574-450d-9cb3-aa10b7044ec9"],,,,,3cf521ae-ab74-4f4a-a6d1-6611f31472bf,solanales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\3cf521ae-ab74-4f4a-a6d1-6611f31472bf"],339,781fd581-7b93-471e-a025-413e4bcd8491,solanum carolinense,carolinense,196,virginia,2932011,accepted,species,,f2c3b0b3-82ea-4486-b66b-68cbfdf0f474,15-Jul-15,united states: virginia: giles county.  vicinity of mountain lake biological station; sr 613 below mountain lake hotel near intersection with highway 460.  elev. 640 m  roadside weed in full sun.   lat. 37.3255n  long. 80.5940w  datum: wgs84.,,
4c535d0d-524a-4d17-822b-f6f42337ac96,,,preservedspecimen,,viburnum dentatum,251149,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-16T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,6f3d8dc9ac58786740ff6e196996417da4fb6691,7/16/2015,adoxaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,viburnum,,"{""lat"": 37.3641, ""lon"": -80.5795}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["32e380f4-c4a9-4a8d-b0c1-ac2ad56124ae"],,,,,65f632d9-85d4-4262-8033-039459121699,dipsacales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\65f632d9-85d4-4262-8033-039459121699"],364,781fd581-7b93-471e-a025-413e4bcd8491,viburnum dentatum,dentatum,197,virginia,2888594,accepted,species,,4c535d0d-524a-4d17-822b-f6f42337ac96,16-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; ne of sr 623, on trail to cascade falls.  elev. 790 m   lat. 37.3641n  long. 80.5795w  datum: wgs84.",,
b8cb9457-9dd8-4f73-953b-6b66bb6f472c,,,preservedspecimen,,fraxinus americana,251153,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-16T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,f41d68d93cc21fae6b7fc5bbf4a699691b04000a,7/16/2015,oleaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,fraxinus,,"{""lat"": 37.3642, ""lon"": -80.5815}",,TRUE,TRUE,,,,americana,flas,university of florida herbarium,,plantae,,,,,,,,,,,["1b2b8634-ba36-4f76-b70f-e578aca7cd27"],,,,,abf735de-6de4-4680-aa93-80632c856e10,lamiales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\abf735de-6de4-4680-aa93-80632c856e10"],368,781fd581-7b93-471e-a025-413e4bcd8491,fraxinus americana var. americana,americana,197,virginia,3172327,accepted,species,,b8cb9457-9dd8-4f73-953b-6b66bb6f472c,16-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; ne of sr 623, on trail to cascade falls.  elev. 800 m   lat. 37.3642n  long. 80.5815w  datum: wgs84.",,
0819bdd2-43d1-465a-aa3b-5b5ba657e479,,,preservedspecimen,,rubus,265090,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2016-05-28T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.260869565,,,,,,06d6af94d7eb78e0913c04ad4d29664a254b596b,5/28/2016,rosaceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed""]",,rubus,,"{""lat"": 37.41425, ""lon"": -80.51946}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["a65ef86e-63ac-422a-94fe-bcadb9025fe6"],,,,,12da084c-97ec-4fba-95eb-a5b40833a3d2,rosales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\12da084c-97ec-4fba-95eb-a5b40833a3d2"],4821,781fd581-7b93-471e-a025-413e4bcd8491,rubus canadensis,canadensis,149,virginia,8575842,doubtful,genus,,0819bdd2-43d1-465a-aa3b-5b5ba657e479,28-May-16,united states: virginia: giles county.  mountain lake biological station; trail to wind rock.  elev. 1269 m  appalachian montane quercus-tsuga forest.  stems relatively thornless; flowers white. fruit not seen.  lat. 37.41425n  long. 80.51946w  datum: wgs84.,,
e9a9083f-51f8-48c6-9e24-4650eb28e5ec,,,preservedspecimen,,dicentra canadensis,265127,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2016-05-27T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.202898551,,,,,,32d06425e07aef1a411582f53a5cea452d5bdccf,5/27/2016,papaveraceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added"", ""taxon_match_failed""]",,dicentra,,"{""lat"": 37.42057, ""lon"": -80.51021000000001}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["55420b92-9949-43a0-ada3-c79babd34696"],,,,,3d0bac2d-8fa2-41de-b898-a0b71180b2ae,ranunculales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\3d0bac2d-8fa2-41de-b898-a0b71180b2ae"],4858,781fd581-7b93-471e-a025-413e4bcd8491,dicentra canadensis,canadensis,148,virginia,2888554,accepted,species,,e9a9083f-51f8-48c6-9e24-4650eb28e5ec,27-May-16,"united states: virginia: giles county.  mountain lake biological station; rt. 613, mountain lake road, south of junction with rt. 721.  elev. 1076m  appalachian montane quercus-tsuga forest; mesic cove.  sterile; cormlets red.  lat. 37.42057n  long. 80.51021w  datum: wgs84.",,
1ae12b61-62bc-4352-a26f-83ca9a0d66d9,,,preservedspecimen,,vaccinium pallidum,265170,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2016-06-02T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,4de7e632454e24264523ba7aa859a8039f7acf61,6/2/2016,ericaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,vaccinium,,"{""lat"": 37.35007, ""lon"": -80.53696}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["14bb0c0d-ed07-471c-8a57-5adba2d2614b"],,,,,5bac884c-73a0-47a0-88bb-b9a2fc610643,ericales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\5bac884c-73a0-47a0-88bb-b9a2fc610643"],4902,781fd581-7b93-471e-a025-413e4bcd8491,vaccinium altomontanum,pallidum,154,virginia,2882895,accepted,species,,1ae12b61-62bc-4352-a26f-83ca9a0d66d9,2-Jun-16,"united states: virginia: giles county.  mountain lake biological station; bald knob. along gravel access road to summit of bald knob; near base of cell phone towers.  elev. 1325 m  appalachian montane quercus-tsuga forest. full sun on crevices in cliff; with kalmia, quercus ilicifolia, menziesia pilosa.  shrub to 0.4 m tall; flowers tinged with red. host for exobasidium fungal galls.  lat. 37.35007n  long. 80.53696w  datum: wgs84.",,
d34ad628-55bb-4b6d-bb72-a0f1b5a239c1,,,preservedspecimen,,solidago,v0293046wis,magnoliopsida,,b20b8d91-3255-4926-93e6-af9c6ad60faf,,lehmann; baker,,,north america,759,united states,usa,giles,1958-08-10T00:00:00+00:00,2018-08-24T10:49:29.833465+00:00,0.304347826,,,,,,3ec8237d9f3cebb6679cc45211c6f037eefc370e,8/10/1958,asteraceae,,"[""dwc_taxonrank_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added"", ""taxon_match_failed""]",,solidago,,"{""lat"": 37.355402, ""lon"": -80.519596}",,TRUE,TRUE,,,,,wis,,,plantae,,,,,,,"salt pond mt., 1 mi e of mt. lake; alleghany mtns, vicinity of mountain lake biological station",,,,["2b23129d-f1c9-472d-b28b-960b44f1d362"],,,991,,6616ff90-3def-48ef-ae46-991bcca36584,asterales,tracheophyta,"[""9e5aede6-bee5-4a3d-a255-513771b20035\\6616ff90-3def-48ef-ae46-991bcca36584"", ""9e5aede6-bee5-4a3d-a255-513771b20035\\urn:uuid:6616ff90-3def-48ef-ae46-991bcca36584"", ""urn:uuid:6616ff90-3def-48ef-ae46-991bcca36584"", ""9e5aede6-bee5-4a3d-a255-513771b20035\\5506517""]",59,9e5aede6-bee5-4a3d-a255-513771b20035,solidago roanensis,roanensis,222,virginia,7585160,doubtful,genus,,d34ad628-55bb-4b6d-bb72-a0f1b5a239c1,10-Aug-58,,,
958c7445-41ee-42f0-aabd-344defbd8596,,,preservedspecimen,,chenopodium album,v0297389wis,magnoliopsida,,b20b8d91-3255-4926-93e6-af9c6ad60faf,,hugh h. iltis,,,north america,3036,united states,usa,giles,1958-08-14T00:00:00+00:00,2018-08-24T10:49:29.833465+00:00,0.275362319,,,,,,ac5736fcd1079ae62a092a0c5e6d90ea13808b73,8/14/1958,amaranthaceae,,"[""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonrank_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added"", ""taxon_match_failed""]",,chenopodium,,"{""lat"": 37.294294, ""lon"": -80.495333}",,TRUE,TRUE,,,,missouriense,wis,,,plantae,,,,,,,newport,,,,["8b8e5f3f-e718-4f5e-a7bf-2cd1992b7e8c"],,,590,,dab0ca56-6f17-48f0-8b34-d694a0bbac09,caryophyllales,tracheophyta,"[""9e5aede6-bee5-4a3d-a255-513771b20035\\dab0ca56-6f17-48f0-8b34-d694a0bbac09"", ""9e5aede6-bee5-4a3d-a255-513771b20035\\urn:uuid:dab0ca56-6f17-48f0-8b34-d694a0bbac09"", ""urn:uuid:dab0ca56-6f17-48f0-8b34-d694a0bbac09"", ""9e5aede6-bee5-4a3d-a255-513771b20035\\5765074""]",19941,9e5aede6-bee5-4a3d-a255-513771b20035,chenopodium album var. missouriense,album,226,virginia,8285781,doubtful,species,,958c7445-41ee-42f0-aabd-344defbd8596,14 aug. 1958,,,
b89258fc-dfe8-4dc4-89a6-281edf69d2a5,,,preservedspecimen,,rubus hispidus,100695496,magnoliopsida,mo,http://biocol.org/urn:lsid:biocol.org:col:15859,,andrew townesmith|j. richard abbott,,,north america,,united states,usa,giles,5/30/2012,2016-03-09T09:12:45.040858+00:00,0.231884058,,,,,,0bead141d54ddf88ba2e861f8b634f3137c6acfb,,rosaceae,476,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""dwc_phylum_added"", ""dwc_taxonid_replaced"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""gbif_vernacularname_added"", ""dwc_class_added"", ""taxon_match_failed""]",,rubus,,"{""lat"": 37.4336111, ""lon"": -80.5372222}",,FALSE,FALSE,,,2,,mo,,,plantae,,,,,,,"thomas jefferson national forest, new river valley ranger district. along virginia state road 635 (big stony creek road), 9.1 miles east of intersection with state road 628 in olean.",,,,,,,803,,urn:catalog:mo:tropicos:100695496,rosales,tracheophyta,["5386d272-06c6-4027-b5d5-d588c2afe5e5\\urn:catalog:mo:tropicos:100695496"],townesmith 2225,5386d272-06c6-4027-b5d5-d588c2afe5e5,rubus hispidus l.,hispidus,151,virginia,2991369,accepted,species,,b89258fc-dfe8-4dc4-89a6-281edf69d2a5,,,,
e7553843-b07c-4f08-9299-d85e179fca5f,,,preservedspecimen,,viola palustris palustris,muhw033164,magnoliopsida,,512a793b-458b-4a05-a9d9-ab36d741ea8d,,emily gillespie,,,north america,,united states,usa,giles,2008-05-30T00:00:00+00:00,2018-07-27T09:34:20.038620+00:00,0.231884058,,,,,,c7c0218eba95c4c415b3a6de0321c2f78ddfbf8e,5/30/2008,violaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_specificepithet_replaced"", ""dwc_datasetid_added"", ""dwc_infraspecificepithet_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,viola,,"{""lat"": 37.36763, ""lon"": -80.53176}",,TRUE,TRUE,,,,palustris,muhw,,,plantae,,,,,,,"""pond drain"" off of mountain lake road (va cr 613) between mountain lake hotel and mountain lake biological station",,,,"[""1da0a10a-e126-4c1d-abfc-3fd232da2b60"", ""eceee41b-68c4-43f7-b838-b05fb2c61f46"", ""99a60592-fbcb-40ea-a9de-d2116be22d00""]",,,1210,,0f0f786d-6e83-4199-a312-d5e138fb0455,malpighiales,tracheophyta,"[""urn:uuid:0f0f786d-6e83-4199-a312-d5e138fb0455"", ""8f689b8b-5b65-4638-9555-f2a5d237a624\\0f0f786d-6e83-4199-a312-d5e138fb0455"", ""8f689b8b-5b65-4638-9555-f2a5d237a624\\16246642""]",Aug-61,8f689b8b-5b65-4638-9555-f2a5d237a624,viola cucullata,palustris,151,virginia,7296370,accepted,subspecies,,e7553843-b07c-4f08-9299-d85e179fca5f,,,,
88c3a54c-2aa1-4c34-83d9-4a0963a627a3,,,preservedspecimen,,viola hastata,wfu000023,magnoliopsida,,55400f7e-82bd-4806-8d0c-4bc43d697b62,,emily gillespie,,,north america,,united states,usa,giles,2008-05-21T00:00:00+00:00,2018-07-27T09:41:00.142358+00:00,0.260869565,,,,,,7ef00b4f8f64bca30e4a88a6eca0352ee7ed1975,5/21/2008,violaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,viola,,"{""lat"": 37.43094, ""lon"": -80.5494}",,TRUE,TRUE,,,,,wfu,,,plantae,,,,,,,on the property of glen alton hunt club. on a trail at the end of cr 722.,,,,["984ab6c5-df99-4635-a72f-1efe8de4dd51"],,,820,ripplemead,96c2175b-be78-4533-a7f7-597a16253b3e,malpighiales,tracheophyta,"[""8a54c5fa-2900-4859-a2d6-1b7faedafac4\\96c2175b-be78-4533-a7f7-597a16253b3e"", ""8a54c5fa-2900-4859-a2d6-1b7faedafac4\\11245690"", ""urn:uuid:96c2175b-be78-4533-a7f7-597a16253b3e""]",20-Aug,8a54c5fa-2900-4859-a2d6-1b7faedafac4,viola hastata,hastata,142,virginia,5331331,accepted,species,,88c3a54c-2aa1-4c34-83d9-4a0963a627a3,,,,
cca10239-fd31-4a31-a5dd-f9f58cfe495d,,,preservedspecimen,,ilex opaca,wfu000024,magnoliopsida,,55400f7e-82bd-4806-8d0c-4bc43d697b62,,emily gillespie,,,north america,,united states,usa,giles,2008-05-21T00:00:00+00:00,2018-07-27T09:41:00.142358+00:00,0.246376812,,,,,,7bc6a4b49d0bf6a5e694053a4c2204a12cf223a4,5/21/2008,aquifoliaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_taxonremarks_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,ilex,,"{""lat"": 37.43094, ""lon"": -80.5494}",,TRUE,TRUE,,,,,wfu,,,plantae,,,,,,,on the property of glen alton hunt club. on a trail at the end of cr 722.,,,,["c0073d84-ba01-4794-9517-061d48138142"],,,820,ripplemead,3ffbb5dc-f9ee-4d57-8c80-a9ebc0056cfa,aquifoliales,tracheophyta,"[""8a54c5fa-2900-4859-a2d6-1b7faedafac4\\11245691"", ""urn:uuid:3ffbb5dc-f9ee-4d57-8c80-a9ebc0056cfa"", ""8a54c5fa-2900-4859-a2d6-1b7faedafac4\\3ffbb5dc-f9ee-4d57-8c80-a9ebc0056cfa""]",19-Aug,8a54c5fa-2900-4859-a2d6-1b7faedafac4,ilex opaca,opaca,142,virginia,5414248,accepted,species,,cca10239-fd31-4a31-a5dd-f9f58cfe495d,,,,
99ea7b31-bc1b-4b89-852f-3c355bd56654,,,preservedspecimen,,elaeagnus umbellata,wfu000029,magnoliopsida,,55400f7e-82bd-4806-8d0c-4bc43d697b62,,emily gillespie,,,north america,,united states,usa,giles,2008-05-21T00:00:00+00:00,2018-07-27T09:41:00.142358+00:00,0.260869565,,,,,,6006cb9238ab57a7b035e45a0bb4b0a60ae69b88,5/21/2008,elaeagnaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,elaeagnus,,"{""lat"": 37.43094, ""lon"": -80.5494}",,TRUE,TRUE,,,,,wfu,,,plantae,,,,,,,on the property of glen alton hunt club. on a trail at the end of cr 722.,,,,["06604d25-6488-422d-b9b0-d41ffbc27489"],,,820,ripplemead,f332366e-bf00-4bc1-9a6a-11a41cc3652f,rosales,tracheophyta,"[""urn:uuid:f332366e-bf00-4bc1-9a6a-11a41cc3652f"", ""8a54c5fa-2900-4859-a2d6-1b7faedafac4\\f332366e-bf00-4bc1-9a6a-11a41cc3652f"", ""8a54c5fa-2900-4859-a2d6-1b7faedafac4\\11245696""]",14-Aug,8a54c5fa-2900-4859-a2d6-1b7faedafac4,elaeagnus umbellata,umbellata,142,virginia,7752288,accepted,species,,99ea7b31-bc1b-4b89-852f-3c355bd56654,,,,
b782f99d-d862-448e-8ab4-4d732960beb0,,,preservedspecimen,,chimaphila maculata,wfu000038,magnoliopsida,,55400f7e-82bd-4806-8d0c-4bc43d697b62,,emily gillespie,,,north america,,united states,usa,giles,2008-05-21T00:00:00+00:00,2018-07-27T09:41:00.142358+00:00,0.246376812,,,,,,adee9466edeb74bf952ff1e89c7ea5510e346057,5/21/2008,ericaceae,,"[""dwc_taxonrank_added"", ""dwc_originalnameusageid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,chimaphila,,"{""lat"": 37.43094, ""lon"": -80.5494}",,TRUE,TRUE,,,,,wfu,,,plantae,,,,,,,on the property of glen alton hunt club. on a trail at the end of cr 722.,,,,["cd3a7172-a65c-4bfa-8c86-f6d924654fc3"],,,820,ripplemead,52961bd3-6a15-4e41-a4fe-98e41f7a92ea,ericales,tracheophyta,"[""8a54c5fa-2900-4859-a2d6-1b7faedafac4\\11245705"", ""8a54c5fa-2900-4859-a2d6-1b7faedafac4\\52961bd3-6a15-4e41-a4fe-98e41f7a92ea"", ""urn:uuid:52961bd3-6a15-4e41-a4fe-98e41f7a92ea""]",5-Aug,8a54c5fa-2900-4859-a2d6-1b7faedafac4,chimaphila maculata,maculata,142,virginia,2888304,accepted,species,,b782f99d-d862-448e-8ab4-4d732960beb0,,,,
